track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
Crash My Car,COIN,65,1SsEM2Gju9Ocbl0nYUZctJ,Crash My Car,2019-06-13,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307.0,2
85%,Loote,65,0hc021mB0QDSF4uCTr3Ki7,lost,2019-06-14,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.574,0.651,7,-7.585,1,0.046,0.346,0.0,0.149,0.368,140.017,174107.0,2
A Big World,Joel Adams,65,5GWNO9g2pbXdPMVjZUDgvv,A Big World,2019-03-01,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.394,0.505,7,-7.638,1,0.0473,0.312,0.0,0.268,0.255,109.446,186681.0,2
Temporary,Ella Vos,59,0AlMs7n6Z9mvcmw7v2tUn6,Temporary,2019-01-18,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.715,0.363,8,-8.265,1,0.0433,0.0348,0.0,0.0637,0.347,87.017,151665.0,1
Warm Animal,Sure Sure,61,5LJzP85Zn7B2IAt7zhLImG,What's It Like?,2019-06-27,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.786,0.384,5,-8.655,1,0.0651,0.072,0.00115,0.0484,0.77,137.935,211147.0,1
Lose My Mind (feat. Mr Gabriel),Jai Wolf,63,3RUimnrKcKNrCXkBkjPhBG,The Cure To Loneliness,2019-04-05,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.606,0.775,0,-6.038,0,0.04,0.0086,0.498,0.305,0.508,140.013,258547.0,0
They Told Me,Palm Trees,52,0s8cuApDirOCHXdb5Atv2F,They Told Me,2018-12-21,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.694,0.556,5,-6.763,1,0.14,0.501,0.0,0.103,0.547,99.972,181823.0,1
Get Stüpid,bülow,67,1RAujeeZfUbofVGJUJ0qb8,Crystalline,2019-04-05,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.843,0.797,11,-4.597,0,0.0419,0.202,0.000117,0.0822,0.613,109.973,172800.0,0
Off Limits,BAYNK,54,5hb9aZmt8McCp8ktZh2dJZ,Someone's EP II,2019-05-22,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.663,0.563,6,-8.072,1,0.309,0.483,0.0,0.0825,0.551,80.013,159750.0,1
Half Gone,Stephen Puth,65,3MNRKvnbbG1sYeNzkjV9m9,Half Gone,2019-03-01,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.63,0.561,0,-4.906,1,0.0369,0.0977,0.00023,0.058,0.492,90.932,192571.0,1
"Wow, I'm Not Crazy",AJR,56,02tIakRsIFGW8sO4pBtJgj,Neotheater,2019-04-26,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.284,0.609,3,-6.033,1,0.123,0.0438,0.0,0.177,0.521,85.386,196763.0,2
I See You,MISSIO,61,1lxOTjnDs6u4UHn2fzMNxu,The Darker The Weather // The Better The Man,2019-04-12,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.466,0.781,1,-6.76,1,0.0567,0.000483,0.000141,0.0713,0.383,169.97,228613.0,2
Atoms - Said the Sky Remix,RL Grime,59,6jqYfL2en7nuHT7fYfBJQE,"NOVA (The Remixes, Vol. 1)",2018-12-07,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.519,0.742,3,-3.554,1,0.061,0.315,8.42e-05,0.0836,0.246,127.971,255117.0,2
BITCH (takes one to know one),Lennon Stella,63,4Edt3CfGlR2xcW5W2mpGxY,BITCH (takes one to know one),2019-03-15,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.746,0.55,2,-9.68,1,0.0598,0.0311,0.0,0.126,0.522,97.018,183840.0,1
Summer Love - Recorded at Spotify Studios NYC,Chelsea Cutler,65,5hLin1G9HnweybsmPME5QV,Spotify Singles,2019-03-13,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.667,0.302,4,-11.633,0,0.0377,0.198,1.18e-05,0.101,0.239,81.966,214381.0,0
Til I Don't,Mokita,60,7qou5grVdmCP3cLqIZPQbr,Til I Don't,2019-04-12,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.766,0.394,0,-7.451,1,0.0637,0.0582,0.00523,0.279,0.816,160.079,126700.0,1
at least i look cool,Sasha Sloan,66,3DrwGrEPG3Rq9mIsZVuklB,at least i look cool,2019-07-19,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.828,0.349,6,-9.96,0,0.17,0.647,1.57e-05,0.105,0.282,130.074,171695.0,0
Spin With You (feat. Jeremy Zucker),Emma Sameth,55,6Y4fPWau5Sy0rt5UEvn5YD,Spin With You (feat. Jeremy Zucker),2018-12-19,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.818,0.445,5,-7.467,0,0.23,0.718,3.88e-05,0.108,0.423,95.944,212154.0,0
FU4E,Lost Kings,57,6Z0dLHgtpQBXnnQJ0Ykott,Paper Crowns (Deluxe),2019-01-18,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.794,0.644,5,-5.522,1,0.0355,0.134,5.18e-05,0.182,0.788,146.032,207280.0,1
Better With You,3LAU,63,4CoLHunP23dUcORSP1Nfzb,Better With You,2019-03-01,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.571,0.752,3,-4.872,1,0.0293,0.0196,6.92e-05,0.114,0.25,102.043,192941.0,2
If I Ain't Got You,Dan Talevski,57,5kzHHrO8DMBOkHpcmKQ5BP,If I Ain't Got You,2019-03-22,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.626,0.475,8,-8.086,1,0.0666,0.124,0.0,0.092,0.424,84.035,177851.0,1
Cold,Boy In Space,68,0Vci60496fhTWcRODhFCYM,Cold,2019-08-08,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.711,0.412,9,-6.827,1,0.0445,0.184,0.0,0.0546,0.186,130.015,203538.0,2
Floating (feat. Khalid) [filous Remix],Alina Baraz,64,0QVHAyioFI1UB5iy7kWJY8,Floating (feat. Khalid) [filous Remix],2019-02-08,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.757,0.614,4,-6.828,1,0.126,0.472,0.0,0.161,0.616,90.523,200865.0,1
Something Better,Minke,46,1QK0HHI0VhzbCBvFEDSIG0,The Tearoom,2019-03-08,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.53,0.411,2,-6.422,1,0.0328,0.589,0.0,0.106,0.193,103.409,213962.0,2
Numb,Carlie Hanson,55,7HhDjsXxVeXTOewlUukgVx,Numb,2018-12-14,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.832,0.738,0,-4.417,1,0.0783,0.258,1.49e-05,0.22,0.49,127.874,133876.0,1
Spoonful,Grizfolk,53,13kAaKPzIT3t37s7u1X9CJ,Rarest of Birds,2019-07-19,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.588,0.666,2,-6.467,0,0.039,0.0905,0.0,0.0667,0.439,126.753,188773.0,0
Keep You Close,FRENSHIP,48,08RH5oSOsDss5CuJBzaPzz,Vacation,2019-05-17,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.631,0.6,2,-7.912,1,0.0589,0.167,6.3e-05,0.101,0.525,76.015,197814.0,1
Maybe You're the Reason,The Japanese House,57,3Pa8W1UOD018R21VgOPTYZ,Good At Falling,2019-03-01,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.621,0.762,5,-6.376,1,0.0328,0.106,2.71e-06,0.302,0.395,95.014,218936.0,2
All Your Days,Shallou,61,5VBNYd2VnQz9g51247TQ2v,All Your Days,2019-02-28,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.537,0.347,4,-10.245,1,0.0303,0.444,0.00343,0.111,0.0968,110.011,275013.0,2
Just Friends,Olivia O'Brien,61,6UNHnZrpLH56Bk5okVGlI2,Was It Even Real?,2019-04-26,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.447,0.247,3,-10.479,0,0.0327,0.791,3.85e-05,0.298,0.291,77.791,133640.0,2
When I'm With U,Tritonal,54,5ISJF201oRjBY1iAeyT17m,U & Me,2019-06-14,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.594,0.804,7,-3.311,1,0.0378,0.221,0.0,0.12,0.326,115.941,256552.0,2
Beggar's Song,Matt Maeson,56,3IQhe9N4j1tXTwKlhT2FsL,Bank On The Funeral,2019-04-05,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.446,0.456,6,-7.338,1,0.054,0.595,0.0,0.0752,0.27,145.056,235053.0,2
Falling For Boys,Julia Michaels,67,2f4Ejh4Po2rpuXSYa6IDCe,Inner Monologue Part 2,2019-06-28,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.646,0.485,0,-6.647,1,0.0829,0.501,0.0,0.121,0.408,148.13,183720.0,2
One Magic Moment,Bad Suns,48,4aRsRX6d1fiy118XVFPzRT,Mystic Truth,2019-03-22,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.31,0.741,6,-5.137,1,0.0366,0.000406,9.75e-05,0.107,0.289,120.065,217333.0,2
Cynic,Noah Kahan,64,3DNQrMjvVGiueVrj1qquJd,Busyhead,2019-06-14,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.784,0.692,5,-5.634,1,0.0338,0.23,1.14e-06,0.325,0.962,103.007,208493.0,1
Do Me,Kim Petras,59,3IcJmQcFPkitObupYRNgd7,Clarity,2019-06-28,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.595,0.575,9,-7.214,1,0.0342,0.000651,0.00108,0.11,0.354,134.018,212325.0,2
123456,Fitz and The Tantrums,58,73hQB56aBFJTHE9vshSCLg,All the Feels,2019-09-20,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.715,0.96,10,-5.091,1,0.0526,0.156,0.00331,0.0583,0.809,169.977,184642.0,1
Better By Myself,Hey Violet,59,4i3djYXopqVlgvJcIWVmV3,Better By Myself,2019-04-12,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.695,0.715,6,-6.675,0,0.0528,0.0568,0.000221,0.0992,0.891,96.997,194409.0,0
feel something,Bea Miller,67,6qLQLAHnS54MLHY8wxXDX5,feel something,2019-06-21,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,180161.0,2
Timebomb,WALK THE MOON,61,7l2pRhL2IxUflTUeX8iU1w,Timebomb,2019-01-11,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.583,0.778,5,-4.766,1,0.0403,0.000276,0.0,0.621,0.446,122.053,218589.0,2
Free (with Drew Love),Louis The Child,70,4vPi417GIyreDLamFQVZJd,Free (with Drew Love),2019-11-06,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.653,0.565,1,-6.636,1,0.0354,0.00561,3.02e-05,0.145,0.165,124.987,222253.0,2
Die Happy,DREAMERS,61,6tPdQZsetTB8YW1cjuk9u4,LAUNCH FLY LAND,2019-04-26,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.573,0.873,0,-3.838,1,0.0297,0.000431,0.0,0.403,0.842,102.012,186903.0,1
Young,Parachute,54,6Fptz4SGDZNLDIlOyUc4Vz,Parachute,2019-05-10,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.683,0.682,4,-5.911,0,0.0323,0.0361,1.47e-05,0.159,0.506,93.994,223627.0,0
slow motion,flor,52,0gSkJ8vX0yW1mkNKORxhMP,ley lines,2019-09-06,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.702,0.658,1,-5.522,1,0.0262,0.00844,8.11e-06,0.232,0.773,103.025,183760.0,1
Moral of the Story,Ashe,53,4yKwChgdGpJzf2nn3nPHfP,Moral of the Story,2019-02-14,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,201084.0,2
Why Do You Love Me,Charlotte Lawrence,68,3TG1020RW6Fh4jc0ahtXGO,Why Do You Love Me,2019-07-19,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.81,0.305,8,-6.165,0,0.0902,0.28,0.000116,0.203,0.732,120.013,171908.0,0
Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE),Snakehips,56,6PRuFI0MKWIhPvjzSFtUjy,Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE),2019-02-01,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.797,0.93,11,-3.37,0,0.0455,0.0636,0.000123,0.951,0.907,123.985,159587.0,0
Karma,Robinson,52,10hoP9G7IV3VoWtCGbvvZf,Karma,2019-01-25,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.756,0.675,7,-6.479,1,0.0755,0.00767,0.000909,0.0535,0.34,98.092,188824.0,1
HOLD YOU DOWN,X Ambassadors,62,5YF8ms264wRnswVK1YMYmu,ORION,2019-06-14,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.577,0.627,1,-5.553,0,0.0533,0.0491,1.24e-06,0.0766,0.446,78.96,197933.0,0
Crop Circles,Jon Bellion,59,4oNTQtyqMltQXSnrmgMYWh,Crop Circles,2019-05-31,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.793,0.755,4,-4.561,0,0.0737,0.077,0.000271,0.0868,0.664,99.912,147684.0,0
Like I Remember You,Vera Blue,58,2pWvNz1MxzCDY139JLhDQm,Like I Remember You,2019-02-08,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.415,0.334,7,-9.412,1,0.045,0.65,0.00088,0.131,0.359,199.895,187742.0,2
Love Me Back,RITUAL,57,26tNi6v3WgUXYEvmYq5u2M,Love Me Back,2019-01-23,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.745,0.664,1,-4.28,1,0.0613,0.498,8.15e-06,0.0777,0.468,108.067,178233.0,1
I Wish,Hayley Kiyoko,60,2aH7vOX17njaGz6Th2e8kK,I'm Too Sensitive For This Shit,2019-10-11,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.623,0.751,8,-3.176,1,0.235,0.324,3.31e-06,0.158,0.59,91.0,205029.0,1
Fools,ufo ufo,54,1pKwcCYYMtYWsKnXvpmNYP,Fools,2018-12-14,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.702,0.603,7,-6.833,0,0.0598,0.168,0.0,0.213,0.717,106.023,220085.0,0
Quarter-Life Crisis,Judah & the Lion,53,5CuJb813nzBM4FMfTNByH9,Pep Talks,2019-08-07,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.46,0.945,10,-4.483,1,0.176,0.00509,7.79e-05,0.145,0.397,76.445,217981.0,2
Feel You Now,The Driver Era,55,26zSceZATGbvovShGxsIkz,X,2019-06-28,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.535,0.724,7,-5.192,1,0.191,0.102,0.000121,0.207,0.501,180.077,258477.0,2
Angry Too,Lola Blanc,62,0s7SiKrzzg5SyIZXuWwFwd,Angry Too,2019-04-30,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.551,0.742,8,-5.216,1,0.0724,0.0624,0.000221,0.0673,0.614,160.081,204089.0,2
Bad Vibes,K.Flay,55,1CJDBCPg27ASz4eWE7oeNz,Solutions,2019-07-12,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.716,0.727,10,-6.734,1,0.296,0.0264,0.0,0.0717,0.597,97.977,185907.0,1
Come Around,Hoodie Allen,61,17T8CV4M48fbpx0npYM3HY,Whatever USA,2019-08-16,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.726,0.727,9,-4.919,1,0.0969,0.363,0.0,0.231,0.815,77.543,166696.0,1
Good Day,Surfaces,69,1HPmeTZ2Mgx0NvynTKpWOj,Good Day,2019-10-04,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.936,0.353,11,-12.17,1,0.0458,0.691,2.73e-05,0.133,0.863,124.964,181000.0,1
I Can't Carry This Anymore,Anson Seabra,68,22vuxJFesKEkn6vX8TX5nW,I Can't Carry This Anymore,2019-01-11,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.451,0.0873,3,-16.815,1,0.063,0.907,2.46e-06,0.354,0.456,166.598,200000.0,2
With Me All Along,Bronze Radio Return,49,4Pc4lw8lfsJWPNNqfCer8r,Entertain You,2019-02-22,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.597,0.721,5,-6.559,1,0.0346,0.25,0.105,0.426,0.419,79.064,226711.0,2
Counting the Days,Will Taylor James,60,4G2cGmcgy7TDwkDxDji6IA,Counting the Days,2019-02-22,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.465,0.522,7,-9.953,1,0.0636,0.599,1.46e-05,0.0756,0.0907,139.967,274429.0,2
Darkside,grandson,60,6puy3Q1mjuizTB4i91Xorq,a modern tragedy vol. 2,2019-02-22,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.497,0.701,7,-6.834,1,0.119,0.000568,0.000287,0.352,0.18,76.918,229531.0,2
head first,Christian French,68,6WytX96LU58H2AV4IVQBvj,head first,2019-05-17,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.909,0.392,6,-6.221,0,0.0652,0.278,1.77e-06,0.106,0.61,127.052,154961.0,0
Stargazing,sapientdream,57,6u8czN2zZKytmWZHkY7IpC,DREAM,2018-12-14,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.781,0.366,2,-10.324,1,0.0401,0.679,0.582,0.11,0.793,140.021,142286.0,3
Alive,Dabin,50,2gUJErMHt6BoUBIFdlU5rN,Wild Youth,2019-03-22,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.377,0.566,11,-6.173,1,0.044,0.134,0.0,0.135,0.222,154.875,365419.0,2
Pushing 21,Liv Dawson,57,6nmnmfNzBzeyBPPlDCYvwN,Pushing 21,2019-03-22,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.782,0.438,4,-9.443,1,0.0312,0.45,3.69e-06,0.168,0.561,100.037,207800.0,1
Want You Back,Grey,54,1qm3ugYyGh7uAAKiI9WzlY,Want You Back,2019-01-10,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.758,0.519,0,-5.832,0,0.0362,0.116,0.0,0.183,0.417,92.99,176827.0,0
Peace,Alison Wonderland,57,6zM5YxPEEgJTDKzqEBUcWa,Peace,2019-04-04,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.362,0.684,2,-5.174,0,0.0854,0.279,1.08e-05,0.165,0.389,85.201,177601.0,2
Flames (feat. Ruel),SG Lewis,61,79jCjSW0TiYcTKhJLeQ9Hk,Flames (feat. Ruel) [Lastlings Remix],2019-08-09,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.555,0.62,9,-5.822,0,0.118,0.0891,0.00306,0.107,0.371,193.924,216765.0,0
Take It Off,Two Friends,51,6iNlMXvUtxkcofqQBzKrQL,Take It Off,2019-01-25,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.729,0.625,3,-6.878,1,0.115,0.0535,0.0,0.395,0.667,99.991,194441.0,1
Tim McGraw - Recorded At Spotify Studios NYC,Maggie Rogers,63,5lLa32kU65Y7mhYLMiEcXn,Spotify Singles,2018-12-12,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.712,0.46,0,-9.6,1,0.201,0.66,6.42e-06,0.101,0.123,79.98,250837.0,1
The Way I Am,Gavin Haley,54,1JEM6cvLIfeLtnphHFnQK4,Long Game,2019-10-18,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.533,0.5,7,-8.273,1,0.0481,0.772,0.0,0.112,0.14,99.77,178143.0,2
Dreamin (with blackbear),The Score,65,4enE8eppWJ9fQXLqTP2TDE,Pressure,2019-02-01,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.609,0.726,1,-3.947,0,0.108,0.00252,0.0,0.0745,0.616,79.967,198640.0,0
minimal,ROLE MODEL,61,0Y6gjR6DUAx8K2IRbaWT0p,minimal,2019-05-03,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.575,0.679,1,-4.442,1,0.0432,0.547,0.0,0.34,0.204,169.886,163340.0,2
Grip - Alternative Version,Seeb,60,3zNQ4jV4bWXdIBnJZemCHI,Grip (Alternative Version),2019-03-01,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.53,0.444,0,-9.779,0,0.0338,0.669,0.0,0.142,0.165,122.917,233105.0,2
Lead Me Back,San Holo,57,4b4xTkEryDW2zJu7ePE4sr,Lead Me Back,2019-02-22,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.498,0.798,3,-4.637,1,0.0902,0.0992,3.47e-06,0.119,0.369,138.058,284493.0,2
Friends Go,Maggie Lindemann,57,1Y0c2Xe2FKv4vD5phGNNEj,Friends Go,2019-03-22,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.441,0.66,5,-3.335,1,0.0508,0.0265,0.0,0.351,0.765,177.718,143361.0,2
My Feelings,DiRTY RADiO,34,1Q6cnETL2aNK9CfFDFqruK,Pleasures,2019-04-12,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.72,0.802,4,-5.799,0,0.0672,0.0319,0.0,0.0625,0.661,119.884,180262.0,0
Emotion,Hazey Eyes,48,0gdHmGF8vBT4te9pF0nzFs,Emotion (Remixes),2019-08-02,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.736,0.446,11,-9.437,1,0.0571,0.886,0.0137,0.075,0.231,106.046,204526.0,2
Wake Me Up,Foreign Air,49,6ztbWDiEb1jqlpZr2jWGlX,Wake Me Up,2019-02-01,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.229,0.915,10,-4.939,0,0.0762,0.0103,0.471,0.104,0.305,177.989,222760.0,2
Talk Slow,Cody Lovaas,57,7m7vgTgDBs99hojptJCqD1,Talk Slow,2019-03-22,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.74,0.543,7,-7.201,1,0.108,0.09,0.0,0.135,0.46,157.987,164544.0,1
Stuck,Jome,58,3lVbL4UqfDb1Z2i6XPaQde,Stuck,2019-04-12,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.437,0.523,0,-7.664,0,0.0655,0.593,4.15e-06,0.171,0.363,169.872,153176.0,2
Heart,OTR,59,5oOeNGXiuRst2Dat4Ufkhp,Heart,2019-04-26,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.442,0.431,0,-9.007,0,0.0382,0.0102,0.000202,0.118,0.0707,109.128,195361.0,2
Terrified,Terror Jr,54,6b2KfLOzzs3nOKKaPbi47J,"Unfortunately, Terror Jr",2019-01-25,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.897,0.449,7,-9.353,1,0.0921,0.353,4.31e-06,0.122,0.631,115.959,178298.0,1
"oh, mexico",Jeremy Zucker,67,2UsD7KcPZQn8aO4tlFTOiG,"oh, mexico",2019-07-26,1,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.613,0.36,8,-12.49,1,0.062,0.892,0.293,0.381,0.445,77.983,184453.0,3
like that,Bea Miller,73,2rQu10gUgBVYzgsitDZNyU,aurora,2018-02-23,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.573,0.441,6,-5.799,0,0.0758,0.186,0.0,0.61,0.389,61.657,185547.0,0
Thank Me Later,Anna of the North,54,5zn3hu6uk2DVnPF5yWfw0H,Dream Girl,2019-10-25,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.755,0.496,2,-7.412,1,0.0787,0.197,0.000194,0.338,0.718,76.528,204240.0,1
Your Car,Alexx Mack,17,2QC8ooLFOFn4pHoSU6JLBe,Your Car,2017-11-10,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.559,0.642,9,-9.127,1,0.103,0.0251,2.91e-06,0.266,0.203,100.083,226000.0,2
Oceans,Coasts,42,78xz1ZhRNY4i6j6fQtzzW0,Coasts,2015-09-04,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.52,0.845,9,-4.567,1,0.0467,0.00163,0.0,0.311,0.537,127.709,222768.0,2
Hallucinogenics,Matt Maeson,66,3IQhe9N4j1tXTwKlhT2FsL,Bank On The Funeral,2019-04-05,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.549,0.653,0,-7.47,1,0.0503,0.457,0.0,0.0969,0.287,121.348,187173.0,2
Blame,Skylar Stecker,21,6GtxVdpqs4zbtDRCnlXBYp,Blame,2017-10-27,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.752,0.739,3,-3.761,0,0.0607,0.185,0.0,0.0982,0.652,104.937,172457.0,0
In Love With A Broken Heart,Hedley,32,38eKV184962kccdfTY2gTV,Cageless,2017-09-29,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.581,0.749,1,-3.632,0,0.0493,0.0977,3.48e-05,0.111,0.675,100.092,217067.0,0
Wishing Wells,The Colourist,39,3T2C2Rv3NRxAME9yuQ52cg,The Colourist,2014-01-01,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.538,0.925,0,-4.62,1,0.0631,0.00249,4.52e-05,0.11,0.397,135.025,257880.0,2
Catch,Dresses,29,2JfU72GemB9MJIzhAQNEOF,Catch,2015-08-21,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.818,0.574,10,-7.192,1,0.0476,0.29,0.0,0.0875,0.869,120.027,231121.0,1
Storm,Paperwhite,40,2rZXQbFUlCmyAS7HlTqWYF,Escape,2016-05-10,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.638,0.793,10,-6.676,1,0.0393,0.0109,0.0253,0.161,0.523,113.944,195973.0,1
Blackbeak,Youngblood Hawke,40,3duSeqLwUC8DpWhEs11zTW,Wake Up,2013-01-01,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.566,0.763,7,-6.146,0,0.0296,0.00119,0.0,0.324,0.577,134.973,239160.0,0
Someone To You,BANNERS,74,6ErxPYc0KcJgLzQnpMGsth,Empires On Fire,2017-11-03,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.46,0.928,2,-3.683,1,0.0451,0.00595,0.0,0.24,0.684,75.05,219800.0,1
hold on,flor,57,3GIL4DPTpx8qXKmCVavrjD,come out. you're hiding (deluxe),2018-02-02,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.609,0.872,8,-4.72,1,0.0447,0.0483,0.000971,0.119,0.534,111.967,204774.0,1
High,Young Rising Sons,50,5u2scbuAgP8wLhsKhMnr50,Young Rising Sons,2014-07-08,56,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.646,0.85,7,-5.145,1,0.043,0.028,7.21e-05,0.281,0.518,116.999,165720.0,1
